movie_id,title,release_date,genre_ids,popularity,vote_avg,vote_count,Rank,Name,Total_Rev,Domestic_Rev,Foreign_Rev,Foreign_Percent,Domestic_Percent
590946,I,2018-03-21,10751,0.6,10,1,490,"The Bolshoi Ballet: Live From Moscow - The Nutcracker",323928,323928,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,493,"Sauvage / Wild",317536,61604,255932,19.4,80.6
590946,I,2018-03-21,10751,0.6,10,1,494,"The Riot and the Dance",316103,316103,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,495,"The Bolshoi Ballet: Live From Moscow - Romeo and Juliet",313088,313088,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,496,"MET Opera: Magic Flute",307686,307686,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,498,"Showtime Championship Boxing: Deontay Wilder vs. Tyson Fury",304482,304482,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,499,"The Bolshoi Ballet: Live From Moscow - Giselle",302681,302681,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,502,"Okko's Inn",293385,134787,158598,45.9,54.1
590946,I,2018-03-21,10751,0.6,10,1,504,"Best F(r)iends: Volume 1",290064,252410,37654,87,13
590946,I,2018-03-21,10751,0.6,10,1,505,"The Silence of Others",289455,67986,221469,23.5,76.5
590946,I,2018-03-21,10751,0.6,10,1,506,"Generation Wealth",287709,237709,50000,82.6,17.4
590946,I,2018-03-21,10751,0.6,10,1,507,"Skate Kitchen",287307,236799,50508,82.4,17.6
590946,I,2018-03-21,10751,0.6,10,1,508,"But Deliver Us from Evil",285169,285169,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,509,"Disney's Newsies: The Broadway Musical! 2018 Re-release",282429,282429,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,512,"Science Fair",277338,276195,1143,99.6,0.4
590946,I,2018-03-21,10751,0.6,10,1,513,"The King",273601,259291,14310,94.8,5.2
590946,I,2018-03-21,10751,0.6,10,1,515,"Time Freak",266490,10003,256487,3.8,96.2
590946,I,2018-03-21,10751,0.6,10,1,518,"The Final Year",262286,191900,70386,73.2,26.8
590946,I,2018-03-21,10751,0.6,10,1,519,"Eating You Alive",260534,260534,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,520,"Across the Universe 2018 Re-release",258618,258618,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,521,"Big 2018 Re-release",258507,258507,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,522,"Helicopter Eela",256952,71971,184981,28,72
590946,I,2018-03-21,10751,0.6,10,1,523,"Hot Summer Nights",246133,0,246133,0,100
590946,I,2018-03-21,10751,0.6,10,1,525,"The Fireflies Are Gone",245006,245006,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,526,"Dark River",239182,7714,231468,3.2,96.8
590946,I,2018-03-21,10751,0.6,10,1,527,"RWBY: Argus Limited",238379,238379,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,528,"Ryuichi Sakamoto: Coda",238267,117460,120807,49.3,50.7
590946,I,2018-03-21,10751,0.6,10,1,529,"Alien Intrusion: Unmasking a Deception",237411,237411,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,530,Diamantino,235041,70088,164953,29.8,70.2
590946,I,2018-03-21,10751,0.6,10,1,532,"Bishôjo senshi Sailor Moon Super S Special",231434,231434,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,533,"Belle and Sebastian, Friends for Life 2018 Re-release",229983,105890,124093,46,54
590946,I,2018-03-21,10751,0.6,10,1,534,"Studio 54",227062,199767,27295,88,12
590946,I,2018-03-21,10751,0.6,10,1,536,"Little Pink House",220948,220948,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,537,"The Metropolitan Opera HD Live: Puccini: Turandot",219619,172627,46992,78.6,21.4
590946,I,2018-03-21,10751,0.6,10,1,539,"Harry Potter and the Prisoner of Azkaban 2018 Re-release",218774,218774,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,541,"Getting Grace",217812,217812,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,542,"The Treasure of the Sierra Madre",215295,215295,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,544,"The Dating Project",208100,208100,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,545,"Heading Home: The Tale of Team Israel",207533,207533,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,547,"The Bolshoi Ballet: Live From Moscow - Coppélia",202217,202217,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,548,Gemini,200340,200340,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,549,"Rebel Without a Cause 2018 Re-release",199963,199963,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,550,"Madeline's Madeline",197309,185576,11733,94.1,5.9
590946,I,2018-03-21,10751,0.6,10,1,551,"Have It All -The Movie",197142,197142,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,552,"Boom for Real: The Late Teenage Years of Jean-Michel Basquiat",195517,166616,28901,85.2,14.8
590946,I,2018-03-21,10751,0.6,10,1,553,"Claire's Camera",191980,83418,108562,43.5,56.5
590946,I,2018-03-21,10751,0.6,10,1,554,"Harry Potter and the Goblet of Fire 2018 Re-release",188716,188716,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,555,"The Bolshoi Ballet: Live From Moscow - Don Quixote",187946,187946,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,556,"Owaranai hito: Miyazaki Hayao",187320,187320,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,557,Twiceland,186078,52874,133204,28.4,71.6
590946,I,2018-03-21,10751,0.6,10,1,558,"National Theatre Live: King Lear",185305,185305,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,559,"Cobra Kai Premiere Event feat. The Karate Kid",185082,185082,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,562,"The Bolshoi Ballet: Live From Moscow - The Flames of Paris",175922,175922,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,564,"The Bolshoi Ballet: Live From Moscow - La Sylphide",171177,171177,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,565,"Girls of the Sun",168771,19712,149059,11.7,88.3
590946,I,2018-03-21,10751,0.6,10,1,566,"The Clovehitch Killer",167994,8208,159786,4.9,95.1
590946,I,2018-03-21,10751,0.6,10,1,567,"The Bolshoi Ballet: Live From Moscow - The Lady of the Camellias",167991,167991,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,568,"Is Genesis History? 2018 Re-release",166763,166763,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,573,"National Theatre Live: The Curious Incident of the Dog in the Night-Time 2018 Re-release",160381,160381,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,576,"Bad Reputation",154190,148568,5622,96.4,3.6
590946,I,2018-03-21,10751,0.6,10,1,577,"Eating Animals",153993,149614,4379,97.2,2.8
590946,I,2018-03-21,10751,0.6,10,1,578,"The Tag Along: Devil Fish",153895,20726,133169,13.5,86.5
590946,I,2018-03-21,10751,0.6,10,1,579,"Buttons, A New Musical Film",151983,151983,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,581,"Night of the Living Dead 2018 Re-release",147423,147423,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,583,"Mr. Smith Goes to Washington 2018 Re-release",144738,144738,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,584,"The Price of Everything",144446,87400,57046,60.5,39.5
590946,I,2018-03-21,10751,0.6,10,1,585,Aiyaary,143108,0,143108,0,100
590946,I,2018-03-21,10751,0.6,10,1,586,"Best F(r)iends Volume Two",141524,141524,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,587,"Support the Girls",139550,129124,10426,92.5,7.5
590946,I,2018-03-21,10751,0.6,10,1,590,"Mantra: Sounds Into Silence",135684,115013,20671,84.8,15.2
590946,I,2018-03-21,10751,0.6,10,1,591,"Another Day of Life",134801,3190,131611,2.4,97.6
590946,I,2018-03-21,10751,0.6,10,1,592,"Harry Potter and the Order of the Phoenix 2018 Re-release",132522,132522,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,594,"The Image Book",130802,94153,36649,72,28
590946,I,2018-03-21,10751,0.6,10,1,595,"Saheb Biwi Aur Gangster 3",130403,0,130403,0,100
590946,I,2018-03-21,10751,0.6,10,1,596,"Five Seasons: The Gardens of Piet Oudolf",130319,119223,11096,91.5,8.5
590946,I,2018-03-21,10751,0.6,10,1,597,"Harry Potter and the Half-Blood Prince 2018 Re-release",130081,130081,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,598,"The Metropolitan Opera HD Live: Puccini: Madama Butterfly",129730,129730,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,599,"The Metropolitan Opera HD Live: Tchaikovsky: Eugene Onegin 2018 Re-release",129498,129498,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,600,"The Metropolitan Opera HD Live: Verdi: Il Trovatore",129393,129393,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,602,"Sleepless in Seattle 2018 Re-release",127281,127281,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,603,"The Great Buster: A Celebration",125807,118344,7463,94.1,5.9
590946,I,2018-03-21,10751,0.6,10,1,604,"Hymn: Sarah Brightman In Concert",124707,113274,11433,90.8,9.2
590946,I,2018-03-21,10751,0.6,10,1,605,"'85: The Greatest Team in Football History",124573,124573,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,606,"Wings of Desire 2018 Re-release",123830,123830,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,608,"Yu-Gi-Oh!: The Movie - Pyramid of Light 2018 Re-release",121688,121688,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,611,"Bisbee '17",117470,117470,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,612,"George Takei's Allegiance 2018 Re-release",117162,117162,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,613,Nostalgia,114603,114603,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,614,"John McEnroe: In the Realm of Perfection",114289,90964,23325,79.6,20.4
590946,I,2018-03-21,10751,0.6,10,1,615,Bodied,113956,113956,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,616,Filmworker,112828,102609,10219,90.9,9.1
590946,I,2018-03-21,10751,0.6,10,1,617,"A Boy. A Girl. A Dream.",112552,112552,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,618,"Hale County This Morning, This Evening",112282,112282,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,620,"A Chance in the World - Premiere",112007,112007,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,621,"A Paris Education",109386,21598,87788,19.7,80.3
590946,I,2018-03-21,10751,0.6,10,1,623,"No Date, No Signature",107368,36444,70924,33.9,66.1
590946,I,2018-03-21,10751,0.6,10,1,624,"National Theatre Live: Julius Caesar",107057,107057,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,627,"Andrei Rublev 2018 Re-release",102021,102021,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,628,"Kickboxer: Retaliation",101690,4537,97153,4.5,95.5
590946,I,2018-03-21,10751,0.6,10,1,629,"All About Nina",100335,100335,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,630,"Meow Wolf: Origin Story",99488,99488,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,631,"Reign of Judges: Title of Liberty - Concept Short",98408,93224,5184,94.7,5.3
590946,I,2018-03-21,10751,0.6,10,1,632,"National Theatre Live: Macbeth",97857,97857,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,633,"Godspeed: The Race Across America",96690,96690,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,634,"The Night Eats the World",95208,0,95208,0,100
590946,I,2018-03-21,10751,0.6,10,1,636,"BANDSTAND: The Broadway Musical on Screen 2018 Re-release",91000,91000,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,637,"Yuri!!! On Ice",90751,81878,8873,90.2,9.8
590946,I,2018-03-21,10751,0.6,10,1,638,"Minding the Gap",90328,11998,78330,13.3,86.7
590946,I,2018-03-21,10751,0.6,10,1,639,"Running for Grace",89988,89988,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,640,"Cat on a Hot Tin Roof",89332,89332,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,641,"Bolshoi Ballet: Swan Lake",88905,88905,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,644,"Nico, 1988",83558,73304,10254,87.7,12.3
590946,I,2018-03-21,10751,0.6,10,1,646,"Bhavesh Joshi Superhero",81792,57376,24416,70.1,29.9
590946,I,2018-03-21,10751,0.6,10,1,647,Yomeddine,81030,11308,69722,14,86
590946,I,2018-03-21,10751,0.6,10,1,650,"En el séptimo día",79887,79887,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,651,"The Boxcar Children - Surprise Island",78676,78676,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,653,Parchi,77110,69431,7679,90,10
590946,I,2018-03-21,10751,0.6,10,1,656,"The Riot Act",75506,75506,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,658,"The Boy Downstairs",73988,13638,60350,18.4,81.6
590946,I,2018-03-21,10751,0.6,10,1,659,"After Auschwitz",73885,73885,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,660,"Primal Rage: The Legend of Konga",73383,21497,51886,29.3,70.7
590946,I,2018-03-21,10751,0.6,10,1,661,"Antonio Lopez 1970: Sex Fashion & Disco",73122,43169,29953,59,41
590946,I,2018-03-21,10751,0.6,10,1,665,"Outside In",68492,68492,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,668,"Making the Five Heartbeats",67415,67415,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,669,"The Doctor from India",67136,67136,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,671,"Searching for Ingmar Bergman",64742,36686,28056,56.7,43.3
590946,I,2018-03-21,10751,0.6,10,1,672,"Monrovia, Indiana",64596,63944,652,99,1
590946,I,2018-03-21,10751,0.6,10,1,675,"River Runs Red",61789,9893,51896,16,84
590946,I,2018-03-21,10751,0.6,10,1,677,"Never Goin' Back",61271,61271,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,678,"A Kid Like Jake",60784,58403,2381,96.1,3.9
590946,I,2018-03-21,10751,0.6,10,1,679,"Viper Club",60607,60607,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,680,"Where Is Kyra?",59717,59717,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,681,"Bomb City",59329,59329,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,682,"DIGIMON ADVENTURE tri.: Loss",59114,59114,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,683,"Horn from the Heart: The Paul Butterfield Story",58597,58597,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,684,Cynthia,58177,58177,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,685,"In Search of Greatness",58090,58090,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,687,"Mamma Mia! 2018 Re-release",55168,39601,15567,71.8,28.2
590946,I,2018-03-21,10751,0.6,10,1,688,"American Dream: Detroit",55092,55092,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,689,"DAZN Boxing: Canelo Alvarez vs. Rocky Fielding",54916,54916,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,690,"Digimon Adventure Tri. 6: Future",54324,54324,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,691,"The Assassin's Code",53940,11218,42722,20.8,79.2
590946,I,2018-03-21,10751,0.6,10,1,692,"The Legend of Hallowaiian",53738,451,53287,0.8,99.2
590946,I,2018-03-21,10751,0.6,10,1,694,"The Great Silence",53074,53074,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,697,Bigger,51684,46382,5302,89.7,10.3
590946,I,2018-03-21,10751,0.6,10,1,698,"The Royal Wedding: Prince Harry and Meghan Markle",50264,50264,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,699,"Jumanji/Jumanji: Welcome to the Jungle",49381,49381,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,701,"The China Hustle",48650,48650,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,702,"350 Days - Legends. Champions. Survivors",47526,47526,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,705,Liyana,44045,44045,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,706,"Garry Winogrand: All Things are Photographable",44002,44002,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,707,"Hitler's Hollywood",43766,43766,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,708,"First We Take Brooklyn",42812,42812,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,709,"Golden Exits",41888,41888,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,710,"Blue Iguana",41050,0,41050,0,100
590946,I,2018-03-21,10751,0.6,10,1,713,Submission,39985,39985,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,714,"An Elephant Sitting Still",39599,32556,7043,82.2,17.8
590946,I,2018-03-21,10751,0.6,10,1,715,"I Do Not Care If We Go Down in History as Barbarians",38878,11014,27864,28.3,71.7
590946,I,2018-03-21,10751,0.6,10,1,716,"Divide and Conquer: The Story of Roger Ailes",38510,38510,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,718,"No Intenso Agora",38223,24955,13268,65.3,34.7
590946,I,2018-03-21,10751,0.6,10,1,724,"Mind Game",36613,36613,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,725,"À tous ceux qui ne me lisent pas",36506,36506,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,728,"The Road Movie",35757,35757,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,730,"PGS: Intuition Is Your Personal Guidance System",35423,35423,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,732,Maui,33953,33953,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,733,"Distant Voices, Still Lives 2018 Re-release",33301,5234,28067,15.7,84.3
590946,I,2018-03-21,10751,0.6,10,1,735,"Sollers Point",32608,32608,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,737,Moynihan,31970,31970,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,740,"Memories of Underdevelopment 2018 Re-release",29647,29647,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,741,"Charm City",29335,29335,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,742,"Restoring Tomorrow",28556,28556,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,743,"Quai des Orfèvres 2018 Re-release",28013,28013,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,746,"An Evening with Beverly Luff Linn",27359,6701,20658,24.5,75.5
590946,I,2018-03-21,10751,0.6,10,1,747,"Milford Graves Full Mantis",26566,26566,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,748,"At First Light",26338,3292,23046,12.5,87.5
590946,I,2018-03-21,10751,0.6,10,1,749,"Marlina the Murderer in Four Acts",26331,17788,8543,67.6,32.4
590946,I,2018-03-21,10751,0.6,10,1,750,"The Misandrists",26123,26123,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,751,"Ridge Runners",26019,26019,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,756,"Too Late to Die Young",24487,16591,7896,67.8,32.2
590946,I,2018-03-21,10751,0.6,10,1,757,"Under The Wire",23897,3429,20468,14.3,85.7
590946,I,2018-03-21,10751,0.6,10,1,759,"Letter from Masanjia",23481,23481,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,762,"Heavy Trip",22460,10153,12307,45.2,54.8
590946,I,2018-03-21,10751,0.6,10,1,763,"The Atomic Cafe",22293,22293,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,764,"Winning Formula",22189,22189,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,765,"The Female Brain",21786,21786,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,766,"Half the Picture",21589,21589,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,772,"Did You Wonder Who Fired the Gun?",20765,20765,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,774,"Ice Dragon: Legend of the Blue Daisies",20549,20549,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,775,"The Devil and Father Amorth",20449,20449,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,776,"Izzy Gets the F*ck Across Town",20208,20208,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,777,Apocalypsis,20052,20052,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,778,"Eight Hours Don't Make a Day",19987,19987,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,779,"One Sings, the Other Doesn't",19919,19919,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,780,"Active Measures",19862,19862,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,784,Anything,19037,19037,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,786,"Crime + Punishment",18644,18644,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,787,"The Pagan King",18598,0,18598,0,100
590946,I,2018-03-21,10751,0.6,10,1,788,"Allegiance to Broadway",18527,18527,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,789,Desolation,18490,18490,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,791,"King of Hearts",18130,17646,484,97.3,2.7
590946,I,2018-03-21,10751,0.6,10,1,793,"The Chronicle of Anna Magdalena Bach",17527,17527,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,795,Revival,17252,17252,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,796,"Haikara-San: Here Comes Miss Modern",16572,16572,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,800,"When You Read This Letter",15552,15552,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,802,"Tom of Finland 2018 Re-release",15483,3314,12169,21.4,78.6
590946,I,2018-03-21,10751,0.6,10,1,803,"Narcissister Organ Player",15334,15334,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,804,"People's Republic of Desire",15241,15241,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,805,"Trust Machine: The Story of Blockchain",14905,14905,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,807,"The Public Image is Rotten",14464,11293,3171,78.1,21.9
590946,I,2018-03-21,10751,0.6,10,1,808,"The Last Movie Star",14410,14410,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,809,"Chasing the Blues",14030,14030,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,811,Stavisky...,13793,13793,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,812,"Our Blood is Wine",13210,13210,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,813,"Like Me",12965,12965,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,815,"American Socialist: The Life and Times of Eugene Victor Debs",12609,12609,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,818,"American Chaos",12368,12368,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,819,"L'héritage de la chouette",12316,12316,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,822,"Les Parents Terribles",11818,11818,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,824,"Around India with a Movie Camera",11568,10389,1179,89.8,10.2
590946,I,2018-03-21,10751,0.6,10,1,825,"Rendezvous in July",11321,11321,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,826,"Bullitt County",11257,11257,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,827,"Edward II 2018 Re-release",11055,4826,6229,43.7,56.3
590946,I,2018-03-21,10751,0.6,10,1,829,"Mama Africa 2018 Re-release",10430,10430,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,831,"The Quest of Alain Ducasse",9627,9627,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,834,"Step Up: High Water",9005,9005,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,836,"Survivors Guide To Prison",8982,8982,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,839,"This is Congo",8905,7051,1854,79.2,20.8
590946,I,2018-03-21,10751,0.6,10,1,842,Spiral,8190,8190,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,843,"Legend of the Mountain",7640,7640,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,844,"Shoah: Four Sisters",7323,7323,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,845,"Tall: The American Skyscraper and Louis Sullivan",7216,7216,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,846,Painless,7082,7082,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,847,"In Echo Park",7072,7072,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,848,"In the Land of Pomegranates",7014,7014,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,850,"Calling All Earthlings",6756,6756,0,100,0
